model,case_id,trace_id,base_is_correct,sentence_index,n_sentences,mentions_final,mentions_other,base_answer,final_words,n_other_entities
deepseek-r1-distill-qwen-1.5b,0a50a7f439c2c0e933b8132ed7650075,9e81d999ae819b1ffb1d10d749cc1e31a5ef82615f96197d78f256d47a917d2b,False,3,13,0,0,heart attack,heart attack,234
deepseek-r1-distill-qwen-1.5b,0a50a7f439c2c0e933b8132ed7650075,9e81d999ae819b1ffb1d10d749cc1e31a5ef82615f96197d78f256d47a917d2b,False,4,13,0,1,heart attack,heart attack,234
deepseek-r1-distill-qwen-1.5b,0a50a7f439c2c0e933b8132ed7650075,9e81d999ae819b1ffb1d10d749cc1e31a5ef82615f96197d78f256d47a917d2b,False,5,13,0,1,heart attack,heart attack,234
deepseek-r1-distill-qwen-1.5b,0a50a7f439c2c0e933b8132ed7650075,9e81d999ae819b1ffb1d10d749cc1e31a5ef82615f96197d78f256d47a917d2b,False,6,13,0,0,heart attack,heart attack,234
deepseek-r1-distill-qwen-1.5b,0a50a7f439c2c0e933b8132ed7650075,9e81d999ae819b1ffb1d10d749cc1e31a5ef82615f96197d78f256d47a917d2b,False,7,13,0,0,heart attack,heart attack,234
deepseek-r1-distill-qwen-1.5b,0a50a7f439c2c0e933b8132ed7650075,9e81d999ae819b1ffb1d10d749cc1e31a5ef82615f96197d78f256d47a917d2b,False,8,13,0,0,heart attack,heart attack,234
deepseek-r1-distill-qwen-1.5b,0a50a7f439c2c0e933b8132ed7650075,9e81d999ae819b1ffb1d10d749cc1e31a5ef82615f96197d78f256d47a917d2b,False,9,13,1,0,heart attack,heart attack,234
deepseek-r1-distill-qwen-1.5b,0a50a7f439c2c0e933b8132ed7650075,9e81d999ae819b1ffb1d10d749cc1e31a5ef82615f96197d78f256d47a917d2b,False,10,13,1,0,heart attack,heart attack,234
deepseek-r1-distill-qwen-1.5b,0a50a7f439c2c0e933b8132ed7650075,9e81d999ae819b1ffb1d10d749cc1e31a5ef82615f96197d78f256d47a917d2b,False,11,13,1,0,heart attack,heart attack,234
deepseek-r1-distill-qwen-1.5b,0a50a7f439c2c0e933b8132ed7650075,9e81d999ae819b1ffb1d10d749cc1e31a5ef82615f96197d78f256d47a917d2b,False,12,13,1,0,heart attack,heart attack,234
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,0,24,0,0,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,1,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,2,24,0,0,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,3,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,4,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,5,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,6,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,7,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,8,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,9,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,10,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,11,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,12,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,13,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,14,24,0,0,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,15,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,16,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,17,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,18,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,19,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,20,24,0,0,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,21,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,22,24,1,0,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,0d460432dbaf1d4aa85f066f1a649e9d1a4b6220b49461d7e210ca0c678e24e5,True,23,24,0,1,The most likely diagnosis is major depressive disorder.,most diagnosis is major depressive,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,263a60d68001bf29f7779947e5ed0eec2d8acad9cf3c2a0f6d4f5a17e92682ab,False,0,12,0,0,The most likely diagnosis is respiratory distress syndrome (RDS).,most diagnosis is respiratory distress rds,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,263a60d68001bf29f7779947e5ed0eec2d8acad9cf3c2a0f6d4f5a17e92682ab,False,1,12,0,0,The most likely diagnosis is respiratory distress syndrome (RDS).,most diagnosis is respiratory distress rds,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,263a60d68001bf29f7779947e5ed0eec2d8acad9cf3c2a0f6d4f5a17e92682ab,False,2,12,0,1,The most likely diagnosis is respiratory distress syndrome (RDS).,most diagnosis is respiratory distress rds,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,263a60d68001bf29f7779947e5ed0eec2d8acad9cf3c2a0f6d4f5a17e92682ab,False,3,12,0,1,The most likely diagnosis is respiratory distress syndrome (RDS).,most diagnosis is respiratory distress rds,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,263a60d68001bf29f7779947e5ed0eec2d8acad9cf3c2a0f6d4f5a17e92682ab,False,4,12,0,1,The most likely diagnosis is respiratory distress syndrome (RDS).,most diagnosis is respiratory distress rds,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,263a60d68001bf29f7779947e5ed0eec2d8acad9cf3c2a0f6d4f5a17e92682ab,False,5,12,0,1,The most likely diagnosis is respiratory distress syndrome (RDS).,most diagnosis is respiratory distress rds,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,263a60d68001bf29f7779947e5ed0eec2d8acad9cf3c2a0f6d4f5a17e92682ab,False,6,12,0,1,The most likely diagnosis is respiratory distress syndrome (RDS).,most diagnosis is respiratory distress rds,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,263a60d68001bf29f7779947e5ed0eec2d8acad9cf3c2a0f6d4f5a17e92682ab,False,7,12,0,1,The most likely diagnosis is respiratory distress syndrome (RDS).,most diagnosis is respiratory distress rds,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,263a60d68001bf29f7779947e5ed0eec2d8acad9cf3c2a0f6d4f5a17e92682ab,False,8,12,0,1,The most likely diagnosis is respiratory distress syndrome (RDS).,most diagnosis is respiratory distress rds,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,263a60d68001bf29f7779947e5ed0eec2d8acad9cf3c2a0f6d4f5a17e92682ab,False,9,12,0,1,The most likely diagnosis is respiratory distress syndrome (RDS).,most diagnosis is respiratory distress rds,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,263a60d68001bf29f7779947e5ed0eec2d8acad9cf3c2a0f6d4f5a17e92682ab,False,10,12,0,0,The most likely diagnosis is respiratory distress syndrome (RDS).,most diagnosis is respiratory distress rds,224
deepseek-r1-distill-qwen-1.5b,11340d814fe69bcd7dec113898fd5947,263a60d68001bf29f7779947e5ed0eec2d8acad9cf3c2a0f6d4f5a17e92682ab,False,11,12,1,0,The most likely diagnosis is respiratory distress syndrome (RDS).,most diagnosis is respiratory distress rds,224
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,0,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,1,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,2,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,3,25,0,0,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,4,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,5,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,6,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,7,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,8,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,9,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,10,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,11,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,12,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,13,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,14,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,15,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,16,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,17,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,18,25,0,0,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,19,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,20,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,21,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,22,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,23,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,6b82eca76a3eabc699a4ebbba263d97ca4b9064f0ffef3eb56e12e83514dc7e8,True,24,25,0,1,The most likely diagnosis for the patient is testicular insufficiency.,most diagnosis patient is testicular,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,bdba34dfaf32dd6fc394db5d93d8f550b94deb375e3dea9df9f76b9bc4f5ab9a,False,0,16,0,0,"normal sperm count, pH, and volume",normal sperm count ph volume,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,bdba34dfaf32dd6fc394db5d93d8f550b94deb375e3dea9df9f76b9bc4f5ab9a,False,1,16,0,0,"normal sperm count, pH, and volume",normal sperm count ph volume,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,bdba34dfaf32dd6fc394db5d93d8f550b94deb375e3dea9df9f76b9bc4f5ab9a,False,2,16,1,0,"normal sperm count, pH, and volume",normal sperm count ph volume,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,bdba34dfaf32dd6fc394db5d93d8f550b94deb375e3dea9df9f76b9bc4f5ab9a,False,3,16,0,1,"normal sperm count, pH, and volume",normal sperm count ph volume,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,bdba34dfaf32dd6fc394db5d93d8f550b94deb375e3dea9df9f76b9bc4f5ab9a,False,4,16,0,1,"normal sperm count, pH, and volume",normal sperm count ph volume,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,bdba34dfaf32dd6fc394db5d93d8f550b94deb375e3dea9df9f76b9bc4f5ab9a,False,5,16,0,1,"normal sperm count, pH, and volume",normal sperm count ph volume,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,bdba34dfaf32dd6fc394db5d93d8f550b94deb375e3dea9df9f76b9bc4f5ab9a,False,6,16,0,1,"normal sperm count, pH, and volume",normal sperm count ph volume,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,bdba34dfaf32dd6fc394db5d93d8f550b94deb375e3dea9df9f76b9bc4f5ab9a,False,7,16,0,1,"normal sperm count, pH, and volume",normal sperm count ph volume,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,bdba34dfaf32dd6fc394db5d93d8f550b94deb375e3dea9df9f76b9bc4f5ab9a,False,8,16,0,1,"normal sperm count, pH, and volume",normal sperm count ph volume,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,bdba34dfaf32dd6fc394db5d93d8f550b94deb375e3dea9df9f76b9bc4f5ab9a,False,9,16,0,0,"normal sperm count, pH, and volume",normal sperm count ph volume,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,bdba34dfaf32dd6fc394db5d93d8f550b94deb375e3dea9df9f76b9bc4f5ab9a,False,10,16,0,1,"normal sperm count, pH, and volume",normal sperm count ph volume,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,bdba34dfaf32dd6fc394db5d93d8f550b94deb375e3dea9df9f76b9bc4f5ab9a,False,11,16,0,0,"normal sperm count, pH, and volume",normal sperm count ph volume,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,bdba34dfaf32dd6fc394db5d93d8f550b94deb375e3dea9df9f76b9bc4f5ab9a,False,12,16,0,1,"normal sperm count, pH, and volume",normal sperm count ph volume,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,bdba34dfaf32dd6fc394db5d93d8f550b94deb375e3dea9df9f76b9bc4f5ab9a,False,13,16,1,0,"normal sperm count, pH, and volume",normal sperm count ph volume,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,bdba34dfaf32dd6fc394db5d93d8f550b94deb375e3dea9df9f76b9bc4f5ab9a,False,14,16,0,1,"normal sperm count, pH, and volume",normal sperm count ph volume,227
deepseek-r1-distill-qwen-1.5b,14a87d69ccc079d85a0f5d57dc4a7bdb,bdba34dfaf32dd6fc394db5d93d8f550b94deb375e3dea9df9f76b9bc4f5ab9a,False,15,16,0,1,"normal sperm count, pH, and volume",normal sperm count ph volume,227
deepseek-r1-distill-qwen-1.5b,224470287933cd1645a9c37f922eb1c8,3f10ebe700c4b44efecfe1c78d7061ed389ddc5983d764b967f93354bcc24fe0,True,0,14,0,0,conus longisular or strumium defect,conus longisular strumium defect,172
deepseek-r1-distill-qwen-1.5b,224470287933cd1645a9c37f922eb1c8,3f10ebe700c4b44efecfe1c78d7061ed389ddc5983d764b967f93354bcc24fe0,True,1,14,0,0,conus longisular or strumium defect,conus longisular strumium defect,172
deepseek-r1-distill-qwen-1.5b,224470287933cd1645a9c37f922eb1c8,3f10ebe700c4b44efecfe1c78d7061ed389ddc5983d764b967f93354bcc24fe0,True,2,14,0,1,conus longisular or strumium defect,conus longisular strumium defect,172
deepseek-r1-distill-qwen-1.5b,224470287933cd1645a9c37f922eb1c8,3f10ebe700c4b44efecfe1c78d7061ed389ddc5983d764b967f93354bcc24fe0,True,3,14,0,1,conus longisular or strumium defect,conus longisular strumium defect,172
deepseek-r1-distill-qwen-1.5b,224470287933cd1645a9c37f922eb1c8,3f10ebe700c4b44efecfe1c78d7061ed389ddc5983d764b967f93354bcc24fe0,True,4,14,0,1,conus longisular or strumium defect,conus longisular strumium defect,172
deepseek-r1-distill-qwen-1.5b,224470287933cd1645a9c37f922eb1c8,3f10ebe700c4b44efecfe1c78d7061ed389ddc5983d764b967f93354bcc24fe0,True,5,14,1,0,conus longisular or strumium defect,conus longisular strumium defect,172
